GameID,HomeTeam,AwayTeam,Game,StartDate,Moneyline Pick,Moneyline Conf,Spread Pick,Spread Conf,Total Pick,Total Conf,Pick_Team,Pick_Line,Pick_Side,Pick_Total,Pick_ML_Odds,Manual_HomeScore,Manual_AwayScore,Spread_Result,ML_Result,Total_Result
401767263,North Carolina A&T,Monmouth,Monmouth @ North Carolina A&T,2025-11-15T17:00:00.000Z,Monmouth,N/A,Monmouth (-21.5),59.8%,UNDER 58.5,51.5%,Monmouth,-21.5,UNDER,58.5,,19,63,WIN,WIN,LOSS
401767452,Youngstown State,Indiana State,Indiana State @ Youngstown State,2025-11-15T17:00:00.000Z,Youngstown State,N/A,Youngstown State (-20.5),50.5%,OVER 61.5,51.7%,Youngstown State,-20.5,OVER,61.5,,48,29,LOSS,WIN,WIN
401752768,LSU,Arkansas,Arkansas @ LSU,2025-11-15T17:45:00.000Z,LSU,N/A,Arkansas (4.0),52.6%,UNDER 58.5,58.1%,Arkansas,4.0,UNDER,58.5,-185.0,23,22,WIN,WIN,WIN
401767187,Hampton,William & Mary,William & Mary @ Hampton,2025-11-15T18:00:00.000Z,William & Mary,N/A,William & Mary (-18.5),53.6%,UNDER 53.5,52.7%,William & Mary,-18.5,UNDER,53.5,,14,55,WIN,WIN,LOSS
401767194,Maine,Rhode Island,Rhode Island @ Maine,2025-11-15T18:00:00.000Z,Rhode Island,N/A,Maine (4.0),52.2%,UNDER 49.5,55.6%,Maine,4.0,UNDER,49.5,,13,45,LOSS,WIN,LOSS
401767654,Valparaiso,Stetson,Stetson @ Valparaiso,2025-11-15T18:00:00.000Z,Stetson,N/A,Stetson (2.5),52.6%,UNDER 48.5,53.2%,Stetson,2.5,UNDER,48.5,,32,31,WIN,LOSS,LOSS
401767695,Dartmouth,Cornell,Cornell @ Dartmouth,2025-11-15T18:00:00.000Z,Dartmouth,N/A,Cornell (10.0),53.8%,UNDER 47.5,57.6%,Cornell,10.0,UNDER,47.5,,24,14,PUSH,WIN,WIN
401756948,Arizona State,West Virginia,West Virginia @ Arizona State,2025-11-15T18:00:00.000Z,Arizona State,N/A,Arizona State (-10.0),50.1%,OVER 46.5,52.9%,Arizona State,-10.0,OVER,46.5,-380.0,25,23,LOSS,WIN,WIN
401767326,Villanova,Stony Brook,Stony Brook @ Villanova,2025-11-15T18:00:00.000Z,Villanova,N/A,Stony Brook (10.5),51.6%,UNDER 51.5,55.5%,Stony Brook,10.5,UNDER,51.5,,30,27,WIN,WIN,LOSS
401752945,Tulsa,Oregon State,Oregon State @ Tulsa,2025-11-15T18:00:00.000Z,Oregon State,N/A,Oregon State (1.5),53.1%,OVER 50.5,55.2%,Oregon State,1.5,OVER,50.5,105.0,31,14,LOSS,LOSS,LOSS
401767717,Georgetown,Fordham,Fordham @ Georgetown,2025-11-15T18:00:00.000Z,Georgetown,N/A,Georgetown (-5.5),55.7%,UNDER 49.5,60.3%,Georgetown,-5.5,UNDER,49.5,,14,0,WIN,WIN,WIN
401767393,Jackson State,Bethune-Cookman,Bethune-Cookman @ Jackson State,2025-11-15T18:00:00.000Z,Jackson State,N/A,Bethune-Cookman (23.5),52.0%,UNDER 59.5,51.0%,Bethune-Cookman,23.5,UNDER,59.5,,28,13,WIN,WIN,WIN
401767331,UAlbany,Towson,Towson @ UAlbany,2025-11-15T18:00:00.000Z,Towson,N/A,UAlbany (13.5),50.5%,UNDER 47.5,58.9%,UAlbany,13.5,UNDER,47.5,,19,36,LOSS,WIN,LOSS
401767543,Southern Illinois,South Dakota,South Dakota @ Southern Illinois,2025-11-15T18:00:00.000Z,Southern Illinois,N/A,South Dakota (4.5),52.1%,OVER 50.5,52.1%,South Dakota,4.5,OVER,50.5,,51,53,WIN,LOSS,WIN
401767348,Delaware State,Howard,Howard @ Delaware State,2025-11-15T18:00:00.000Z,Delaware State,N/A,Delaware State (-13.5),55.1%,UNDER 50.5,58.5%,Delaware State,-13.5,UNDER,50.5,,26,13,LOSS,WIN,WIN
401767571,Furman,VMI,VMI @ Furman,2025-11-15T18:00:00.000Z,Furman,N/A,Furman (-20.5),57.1%,UNDER 51.5,52.0%,Furman,-20.5,UNDER,51.5,,32,14,LOSS,WIN,WIN
401767737,Colgate,Lehigh,Lehigh @ Colgate,2025-11-15T18:00:00.000Z,Lehigh,N/A,Colgate (18.5),51.8%,UNDER 54.5,53.7%,Colgate,18.5,UNDER,54.5,,7,27,LOSS,WIN,WIN
401752767,Kentucky,Tennessee Tech,Tennessee Tech @ Kentucky,2025-11-15T18:30:00.000Z,Kentucky,N/A,Tennessee Tech (22.5),50.2%,UNDER 52.5,53.8%,Tennessee Tech,22.5,UNDER,52.5,-2000.0,42,10,LOSS,WIN,WIN
401761651,Georgia State,Marshall,Marshall @ Georgia State,2025-11-15T19:00:00.000Z,Marshall,N/A,Georgia State (9.5),54.2%,OVER 59.5,55.4%,Georgia State,9.5,OVER,59.5,-340.0,18,30,LOSS,WIN,LOSS
401762506,UAB,North Texas,North Texas @ UAB,2025-11-15T19:00:00.000Z,North Texas,N/A,UAB (17.5),51.1%,OVER 69.5,53.0%,UAB,17.5,OVER,69.5,-1000.0,24,53,LOSS,WIN,WIN
401767255,Austin Peay,Samford,Samford @ Austin Peay,2025-11-15T19:00:00.000Z,Austin Peay,N/A,Austin Peay (-25.5),59.4%,OVER 55.5,52.6%,Austin Peay,-25.5,OVER,55.5,,30,16,LOSS,WIN,LOSS
401767740,Richmond,Lafayette,Lafayette @ Richmond,2025-11-15T19:00:00.000Z,Lafayette,N/A,Richmond (3.5),53.6%,UNDER 49.5,57.9%,Richmond,3.5,UNDER,49.5,,28,35,LOSS,WIN,LOSS
401767586,The Citadel,Wofford,Wofford @ The Citadel,2025-11-15T19:00:00.000Z,Wofford,N/A,The Citadel (3.5),55.1%,OVER 43.5,51.8%,The Citadel,3.5,OVER,43.5,,14,16,WIN,WIN,LOSS
401767643,St. Thomas (MN),Presbyterian,Presbyterian @ St. Thomas (MN),2025-11-15T19:00:00.000Z,St. Thomas (MN),N/A,Presbyterian (5.5),54.0%,UNDER 47.5,57.9%,Presbyterian,5.5,UNDER,47.5,,9,23,WIN,LOSS,WIN
401767222,Western Illinois,Southeast Missouri State,Southeast Missouri State @ Western Illinois,2025-11-15T19:00:00.000Z,Southeast Missouri State,N/A,Western Illinois (8.0),53.5%,UNDER 57.5,56.9%,Western Illinois,8.0,UNDER,57.5,,17,22,WIN,WIN,WIN
401767147,Campbell,Elon,Elon @ Campbell,2025-11-15T19:00:00.000Z,Elon,N/A,Elon (-4.0),52.8%,UNDER 52.5,55.9%,Elon,-4.0,UNDER,52.5,,24,31,WIN,WIN,LOSS
401767169,UT Martin,Charleston Southern,Charleston Southern @ UT Martin,2025-11-15T19:00:00.000Z,UT Martin,N/A,Charleston Southern (10.0),56.3%,UNDER 45.5,61.9%,Charleston Southern,10.0,UNDER,45.5,,17,14,WIN,WIN,WIN
401767303,West Georgia,Utah Tech,Utah Tech @ West Georgia,2025-11-15T19:00:00.000Z,West Georgia,N/A,Utah Tech (15.0),52.4%,UNDER 48.5,53.1%,Utah Tech,15.0,UNDER,48.5,,23,0,LOSS,WIN,WIN
401767207,Tennessee State,Gardner-Webb,Gardner-Webb @ Tennessee State,2025-11-15T19:30:00.000Z,Gardner-Webb,N/A,Gardner-Webb (-15.0),50.3%,UNDER 50.5,58.6%,Gardner-Webb,-15.0,UNDER,50.5,,14,30,WIN,WIN,WIN
401767357,Alabama A&M,Florida A&M,Florida A&M @ Alabama A&M,2025-11-15T20:00:00.000Z,Alabama A&M,N/A,Alabama A&M (2.5),55.0%,UNDER 54.5,57.7%,Alabama A&M,2.5,UNDER,54.5,,23,26,LOSS,LOSS,WIN
401767377,Alcorn State,Grambling,Grambling @ Alcorn State,2025-11-15T20:00:00.000Z,Alcorn State,N/A,Alcorn State (1.5),50.3%,UNDER 45.5,60.6%,Alcorn State,1.5,UNDER,45.5,,27,16,WIN,WIN,WIN
401767387,Prairie View A&M,Arkansas-Pine Bluff,Arkansas-Pine Bluff @ Prairie View A&M,2025-11-15T20:00:00.000Z,Prairie View A&M,N/A,Prairie View A&M (-21.0),56.3%,UNDER 50.5,53.2%,Prairie View A&M,-21.0,UNDER,50.5,,56,9,WIN,WIN,LOSS
401767444,South Dakota State,Illinois State,Illinois State @ South Dakota State,2025-11-15T20:00:00.000Z,South Dakota State,N/A,Illinois State (3.5),51.8%,OVER 50.5,51.3%,Illinois State,3.5,OVER,50.5,,21,35,WIN,LOSS,WIN
401767200,Lindenwood,Eastern Illinois,Eastern Illinois @ Lindenwood,2025-11-15T20:00:00.000Z,Lindenwood,N/A,Lindenwood (-5.5),51.6%,UNDER 49.5,57.6%,Lindenwood,-5.5,UNDER,49.5,,42,12,WIN,WIN,LOSS
401767556,Mercer,Chattanooga,Chattanooga @ Mercer,2025-11-15T20:00:00.000Z,Mercer,N/A,Chattanooga (15.5),50.6%,UNDER 57.5,52.0%,Chattanooga,15.5,UNDER,57.5,,63,17,LOSS,WIN,LOSS
401767481,Incarnate Word,SE Louisiana,SE Louisiana @ Incarnate Word,2025-11-15T20:00:00.000Z,SE Louisiana,N/A,Incarnate Word (5.5),55.1%,UNDER 54.5,54.6%,Incarnate Word,5.5,UNDER,54.5,,7,10,WIN,WIN,WIN
401767457,Southern,Texas Southern,Texas Southern @ Southern,2025-11-15T20:00:00.000Z,Texas Southern,N/A,Texas Southern (-6.5),61.5%,UNDER 52.5,55.0%,Texas Southern,-6.5,UNDER,52.5,,30,35,LOSS,WIN,LOSS
401757304,Missouri State,UTEP,UTEP @ Missouri State,2025-11-15T20:00:00.000Z,Missouri State,N/A,Missouri State (-6.5),50.5%,UNDER 47.5,50.6%,Missouri State,-6.5,UNDER,47.5,-258.0,38,24,WIN,WIN,LOSS
401760411,New Mexico,Colorado State,Colorado State @ New Mexico,2025-11-15T20:00:00.000Z,New Mexico,N/A,New Mexico (-15.5),50.6%,OVER 53.5,53.1%,New Mexico,-15.5,OVER,53.5,-700.0,20,17,LOSS,WIN,LOSS
401767246,Eastern Kentucky,Abilene Christian,Abilene Christian @ Eastern Kentucky,2025-11-15T20:00:00.000Z,Abilene Christian,N/A,Eastern Kentucky (9.0),57.4%,OVER 48.5,51.3%,Eastern Kentucky,9.0,OVER,48.5,,10,17,WIN,WIN,LOSS
401752765,Alabama,Oklahoma,Oklahoma @ Alabama,2025-11-15T20:30:00.000Z,Alabama,N/A,Alabama (-6.5),53.5%,OVER 45.5,55.9%,Alabama,-6.5,OVER,45.5,-250.0,21,23,LOSS,LOSS,LOSS
401760413,Nevada,San José State,San José State @ Nevada,2025-11-15T20:30:00.000Z,San José State,N/A,Nevada (10.0),60.1%,OVER 49.5,54.3%,Nevada,10.0,OVER,49.5,-375.0,55,10,WIN,LOSS,WIN
401754595,Miami,NC State,NC State @ Miami,2025-11-15T20:30:00.000Z,Miami,N/A,Miami (-16.5),53.5%,UNDER 54.5,54.8%,Miami,-16.5,UNDER,54.5,-700.0,41,7,WIN,WIN,WIN
401754593,Duke,Virginia,Virginia @ Duke,2025-11-15T20:30:00.000Z,Duke,N/A,Virginia (5.5),53.9%,UNDER 59.5,50.3%,Virginia,5.5,UNDER,59.5,-218.0,17,34,WIN,LOSS,WIN
401761654,Southern Miss,Texas State,Texas State @ Southern Miss,2025-11-15T20:30:00.000Z,Texas State,N/A,Texas State (3.0),54.7%,UNDER 65.5,50.3%,Texas State,3.0,UNDER,65.5,136.0,14,41,WIN,WIN,WIN
401752903,Michigan State,Penn State,Penn State @ Michigan State,2025-11-15T20:30:00.000Z,Penn State,N/A,Penn State (-7.0),57.9%,OVER 48.5,53.7%,Penn State,-7.0,OVER,48.5,-258.0,10,28,WIN,WIN,LOSS
401757303,Western Kentucky,Middle Tennessee,Middle Tennessee @ Western Kentucky,2025-11-15T20:30:00.000Z,Western Kentucky,N/A,Western Kentucky (-13.5),50.5%,UNDER 51.5,54.9%,Western Kentucky,-13.5,UNDER,51.5,-550.0,42,26,WIN,WIN,LOSS
401761652,James Madison,App State,App State @ James Madison,2025-11-15T20:30:00.000Z,James Madison,N/A,James Madison (-21.0),53.7%,OVER 53.5,54.2%,James Madison,-21.0,OVER,53.5,-1800.0,58,10,WIN,WIN,WIN
401767514,North Dakota State,Northern Iowa,Northern Iowa @ North Dakota State,2025-11-15T20:30:00.000Z,North Dakota State,N/A,North Dakota State (-34.0),52.7%,OVER 47.5,54.5%,North Dakota State,-34.0,OVER,47.5,,48,16,LOSS,WIN,WIN
401756953,Texas Tech,UCF,UCF @ Texas Tech,2025-11-15T20:30:00.000Z,Texas Tech,N/A,Texas Tech (-24.5),50.4%,UNDER 48.5,53.5%,Texas Tech,-24.5,UNDER,48.5,-3000.0,48,9,WIN,WIN,LOSS
401754592,Boston College,Georgia Tech,Georgia Tech @ Boston College,2025-11-15T20:30:00.000Z,Georgia Tech,N/A,Georgia Tech (-16.5),59.4%,UNDER 61.5,55.1%,Georgia Tech,-16.5,UNDER,61.5,-850.0,34,36,LOSS,WIN,LOSS
401752907,USC,Iowa,Iowa @ USC,2025-11-15T20:30:00.000Z,USC,N/A,USC (-6.5),55.4%,OVER 48.5,52.5%,USC,-6.5,OVER,48.5,-230.0,26,21,LOSS,WIN,LOSS
401752906,Illinois,Maryland,Maryland @ Illinois,2025-11-15T20:30:00.000Z,Illinois,N/A,Illinois (-15.5),50.9%,UNDER 51.5,52.4%,Illinois,-15.5,UNDER,51.5,-900.0,24,6,WIN,WIN,WIN
401761653,UL Monroe,South Alabama,South Alabama @ UL Monroe,2025-11-15T20:30:00.000Z,South Alabama,N/A,UL Monroe (4.0),57.6%,OVER 49.5,56.9%,UL Monroe,4.0,OVER,49.5,-185.0,14,26,LOSS,WIN,LOSS
401762508,East Carolina,Memphis,Memphis @ East Carolina,2025-11-15T21:00:00.000Z,Memphis,N/A,Memphis (3.0),56.4%,OVER 56.5,51.6%,Memphis,3.0,OVER,56.5,124.0,31,27,LOSS,LOSS,WIN
401762509,Tulane,Florida Atlantic,Florida Atlantic @ Tulane,2025-11-15T21:00:00.000Z,Tulane,N/A,Tulane (-16.5),50.8%,UNDER 60.5,50.2%,Tulane,-16.5,UNDER,60.5,-800.0,35,24,LOSS,WIN,WIN
401767519,Nicholls,Northwestern State,Northwestern State @ Nicholls,2025-11-15T21:00:00.000Z,Nicholls,N/A,Nicholls (-23.5),53.1%,UNDER 45.5,52.6%,Nicholls,-23.5,UNDER,45.5,,26,21,LOSS,WIN,LOSS
401767600,San Diego,Butler,Butler @ San Diego,2025-11-15T21:00:00.000Z,San Diego,N/A,San Diego (-7.5),51.0%,UNDER 46.5,58.4%,San Diego,-7.5,UNDER,46.5,,29,7,WIN,WIN,WIN
401767067,Eastern Washington,Northern Colorado,Northern Colorado @ Eastern Washington,2025-11-15T21:00:00.000Z,Eastern Washington,N/A,Northern Colorado (3.5),52.4%,UNDER 54.5,55.3%,Northern Colorado,3.5,UNDER,54.5,,27,7,LOSS,WIN,WIN
401767078,Northern Arizona,Cal Poly,Cal Poly @ Northern Arizona,2025-11-15T21:00:00.000Z,Northern Arizona,N/A,Cal Poly (11.5),52.9%,UNDER 57.5,56.1%,Cal Poly,11.5,UNDER,57.5,,35,27,WIN,WIN,LOSS
401752771,Tennessee,New Mexico State,New Mexico State @ Tennessee,2025-11-15T21:15:00.000Z,Tennessee,N/A,Tennessee (-41.5),64.9%,OVER 59.5,51.1%,Tennessee,-41.5,OVER,59.5,,42,9,LOSS,WIN,LOSS
401754596,Wake Forest,North Carolina,North Carolina @ Wake Forest,2025-11-15T21:30:00.000Z,Wake Forest,N/A,North Carolina (3.5),51.3%,OVER 37.5,65.8%,North Carolina,3.5,OVER,37.5,-170.0,28,12,LOSS,WIN,WIN
401767366,Mississippi Valley State,Alabama State,Alabama State @ Mississippi Valley State,2025-11-15T22:00:00.000Z,Alabama State,N/A,Alabama State (-29.5),68.1%,UNDER 54.5,54.9%,Alabama State,-29.5,UNDER,54.5,,3,41,WIN,WIN,WIN
401767488,Stephen F. Austin,Lamar,Lamar @ Stephen F. Austin,2025-11-15T22:00:00.000Z,Stephen F. Austin,N/A,Lamar (11.0),51.9%,UNDER 45.5,56.1%,Lamar,11.0,UNDER,45.5,,26,15,PUSH,WIN,WIN
401757301,Florida International,Liberty,Liberty @ Florida International,2025-11-15T22:00:00.000Z,Liberty,N/A,Florida International (2.5),52.8%,OVER 51.5,54.0%,Florida International,2.5,OVER,51.5,-130.0,34,27,WIN,LOSS,WIN
401767103,Portland State,Montana,Montana @ Portland State,2025-11-15T22:00:00.000Z,Montana,N/A,Montana (-30.5),53.2%,UNDER 60.5,54.4%,Montana,-30.5,UNDER,60.5,,17,63,WIN,WIN,LOSS
401767466,East Texas A&M,Houston Christian,Houston Christian @ East Texas A&M,2025-11-15T22:00:00.000Z,East Texas A&M,N/A,East Texas A&M (-9.5),54.1%,UNDER 51.5,59.4%,East Texas A&M,-9.5,UNDER,51.5,,37,32,LOSS,WIN,LOSS
401767087,Idaho State,Weber State,Weber State @ Idaho State,2025-11-15T23:00:00.000Z,Idaho State,N/A,Idaho State (-13.5),50.6%,UNDER 59.5,53.4%,Idaho State,-13.5,UNDER,59.5,,31,3,WIN,WIN,WIN
401761650,Georgia Southern,Coastal Carolina,Coastal Carolina @ Georgia Southern,2025-11-15T23:00:00.000Z,Coastal Carolina,N/A,Coastal Carolina (3.0),51.9%,OVER 59.5,51.3%,Coastal Carolina,3.0,OVER,59.5,130.0,45,40,LOSS,LOSS,WIN
401760414,UNLV,Utah State,Utah State @ UNLV,2025-11-16T00:00:00.000Z,UNLV,N/A,Utah State (4.5),54.1%,UNDER 68.5,51.6%,Utah State,4.5,UNDER,68.5,-195.0,29,26,WIN,WIN,WIN
401752902,Washington,Purdue,Purdue @ Washington,2025-11-16T00:00:00.000Z,Washington,N/A,Washington (-14.5),53.1%,OVER 51.5,52.6%,Washington,-14.5,OVER,51.5,-1200.0,49,13,WIN,WIN,WIN
401756949,Baylor,Utah,Utah @ Baylor,2025-11-16T00:00:00.000Z,Utah,N/A,Utah (-9.5),66.9%,OVER 60.5,50.9%,Utah,-9.5,OVER,60.5,-360.0,28,55,WIN,WIN,WIN
401757300,Sam Houston,Delaware,Delaware @ Sam Houston,2025-11-16T00:00:00.000Z,Delaware,N/A,Sam Houston (11.5),59.5%,OVER 56.5,54.4%,Sam Houston,11.5,OVER,56.5,-455.0,26,23,WIN,LOSS,LOSS
401752769,Ole Miss,Florida,Florida @ Ole Miss,2025-11-16T00:00:00.000Z,Ole Miss,N/A,Florida (10.5),50.4%,UNDER 53.5,51.8%,Florida,10.5,UNDER,53.5,-440.0,34,24,WIN,WIN,LOSS
401767290,Tarleton State,North Alabama,North Alabama @ Tarleton State,2025-11-16T00:00:00.000Z,Tarleton State,N/A,Tarleton State (-33.5),52.3%,OVER 61.5,53.8%,Tarleton State,-33.5,OVER,61.5,,61,0,WIN,WIN,LOSS
401752900,Ohio State,UCLA,UCLA @ Ohio State,2025-11-16T00:30:00.000Z,Ohio State,N/A,UCLA (33.5),60.9%,UNDER 46.5,56.4%,UCLA,33.5,UNDER,46.5,-6500.0,48,10,LOSS,WIN,LOSS
401754594,Florida State,Virginia Tech,Virginia Tech @ Florida State,2025-11-16T00:30:00.000Z,Florida State,N/A,Florida State (-13.5),54.2%,UNDER 53.5,52.8%,Florida State,-13.5,UNDER,53.5,-700.0,34,14,WIN,WIN,WIN
401752766,Georgia,Texas,Texas @ Georgia,2025-11-16T00:30:00.000Z,Georgia,N/A,Georgia (-3.5),55.5%,UNDER 50.5,50.9%,Georgia,-3.5,UNDER,50.5,-180.0,35,10,WIN,WIN,WIN
401752770,Missouri,Mississippi State,Mississippi State @ Missouri,2025-11-16T00:45:00.000Z,Missouri,N/A,Missouri (-7.5),52.3%,UNDER 50.5,55.0%,Missouri,-7.5,UNDER,50.5,-250.0,49,27,WIN,WIN,LOSS
401757302,Jacksonville State,Kennesaw State,Kennesaw State @ Jacksonville State,2025-11-16T01:00:00.000Z,Kennesaw State,N/A,Jacksonville State (3.5),57.0%,UNDER 56.5,50.2%,Jacksonville State,3.5,UNDER,56.5,-192.0,35,26,WIN,LOSS,LOSS
401767296,Southern Utah,Central Arkansas,Central Arkansas @ Southern Utah,2025-11-16T01:30:00.000Z,Southern Utah,N/A,Central Arkansas (12.5),52.0%,UNDER 63.5,58.9%,Central Arkansas,12.5,UNDER,63.5,,28,21,WIN,WIN,WIN
401767096,Sacramento State,Idaho,Idaho @ Sacramento State,2025-11-16T02:00:00.000Z,Sacramento State,N/A,Idaho (7.0),51.8%,UNDER 59.5,54.4%,Idaho,7.0,UNDER,59.5,,23,20,WIN,WIN,WIN
401752953,Washington State,Louisiana Tech,Louisiana Tech @ Washington State,2025-11-16T03:00:00.000Z,Washington State,N/A,Washington State (-10.0),55.9%,OVER 43.5,58.5%,Washington State,-10.0,OVER,43.5,-410.0,28,3,WIN,WIN,LOSS
401756950,BYU,TCU,TCU @ BYU,2025-11-16T03:15:00.000Z,BYU,N/A,BYU (-3.0),53.7%,UNDER 51.5,51.8%,BYU,-3.0,UNDER,51.5,-155.0,44,13,WIN,WIN,LOSS
401760412,Fresno State,Wyoming,Wyoming @ Fresno State,2025-11-16T03:30:00.000Z,Fresno State,N/A,Wyoming (3.0),53.0%,OVER 40.5,66.6%,Wyoming,3.0,OVER,40.5,-148.0,24,3,LOSS,WIN,LOSS
401760410,San Diego State,Boise State,Boise State @ San Diego State,2025-11-16T03:30:00.000Z,Boise State,N/A,Boise State (1.5),55.9%,OVER 41.5,65.8%,Boise State,1.5,OVER,41.5,105.0,17,7,LOSS,LOSS,LOSS
401767111,Montana State,UC Davis,UC Davis @ Montana State,2025-11-16T03:30:00.000Z,Montana State,N/A,Montana State (-19.0),51.5%,OVER 61.5,54.0%,Montana State,-19.0,OVER,61.5,,38,17,WIN,WIN,LOSS
401762862,Bowling Green,Akron,Akron @ Bowling Green,2025-11-19T00:00:00.000Z,Bowling Green,N/A,Bowling Green (-2.5),50.7%,OVER 47.5,51.2%,Bowling Green,-2.5,OVER,47.5,-135.0,16,19,LOSS,LOSS,LOSS
401762863,Ohio,Massachusetts,Massachusetts @ Ohio,2025-11-19T00:00:00.000Z,Ohio,N/A,Ohio (-33.5),54.7%,OVER 53.5,52.3%,Ohio,-33.5,OVER,53.5,-10000.0,42,14,LOSS,WIN,WIN
401762864,Northern Illinois,Western Michigan,Western Michigan @ Northern Illinois,2025-11-19T00:00:00.000Z,Western Michigan,N/A,Western Michigan (-7.0),52.2%,OVER 39.5,71.1%,Western Michigan,-7.0,OVER,39.5,-278.0,19,35,WIN,WIN,WIN
401762865,Buffalo,Miami (OH),Miami (OH) @ Buffalo,2025-11-20T00:00:00.000Z,Miami (OH),N/A,Miami (OH) (-2.5),52.1%,OVER 38.5,71.8%,Miami (OH),-2.5,OVER,38.5,-130.0,20,37,WIN,WIN,WIN
401762866,Kent State,Central Michigan,Central Michigan @ Kent State,2025-11-20T00:00:00.000Z,Central Michigan,N/A,Kent State (7.5),58.9%,OVER 50.5,51.6%,Kent State,7.5,OVER,50.5,-305.0,16,28,LOSS,WIN,LOSS
401767520,SE Louisiana,Nicholls,Nicholls @ SE Louisiana,2025-11-21T00:00:00.000Z,SE Louisiana,N/A,Nicholls (17.5),52.0%,UNDER 49.5,50.8%,Nicholls,17.5,UNDER,49.5,,38,26,WIN,WIN,LOSS
401761655,Arkansas State,Louisiana,Louisiana @ Arkansas State,2025-11-21T00:30:00.000Z,Arkansas State,N/A,Louisiana (2.5),50.8%,OVER 54.5,51.3%,Louisiana,2.5,OVER,54.5,-130.0,30,34,WIN,LOSS,WIN
401767522,Northwestern State,Stephen F. Austin,Stephen F. Austin @ Northwestern State,2025-11-21T00:30:00.000Z,Stephen F. Austin,N/A,Stephen F. Austin (-37.5),60.7%,OVER 50.5,55.6%,Stephen F. Austin,-37.5,OVER,50.5,,14,62,WIN,WIN,WIN
401754598,NC State,Florida State,Florida State @ NC State,2025-11-22T01:00:00.000Z,Florida State,N/A,NC State (7.0),53.0%,UNDER 58.5,52.8%,NC State,7.0,UNDER,58.5,-250.0,21,11,WIN,LOSS,WIN
401760418,UNLV,Hawai'i,Hawai'i @ UNLV,2025-11-22T03:30:00.000Z,Hawai'i,N/A,Hawai'i (2.5),54.1%,UNDER 64.5,55.4%,Hawai'i,2.5,UNDER,64.5,114.0,38,10,LOSS,LOSS,WIN
401752912,Ohio State,Rutgers,Rutgers @ Ohio State,2025-11-22T17:00:00.000Z,Ohio State,N/A,Rutgers (29.0),54.6%,UNDER 54.0,53.9%,Rutgers,29.0,UNDER,54.0,,42,9,LOSS,WIN,WIN
401754603,Virginia Tech,Miami,Miami @ Virginia Tech,2025-11-22T17:00:00.000Z,Miami,N/A,Miami (-18.5),67.3%,UNDER 49.0,54.7%,Miami,-18.5,UNDER,49.0,-950.0,17,34,LOSS,WIN,LOSS
401754602,SMU,Louisville,Louisville @ SMU,2025-11-22T17:00:00.000Z,SMU,N/A,SMU (-4.0),53.2%,UNDER 49.5,51.1%,SMU,-4.0,UNDER,49.5,-185.0,38,6,WIN,WIN,WIN
401752778,Oklahoma,Missouri,Missouri @ Oklahoma,2025-11-22T17:00:00.000Z,Oklahoma,N/A,Oklahoma (-4.5),54.1%,OVER 42.5,62.9%,Oklahoma,-4.5,OVER,42.5,-210.0,17,6,WIN,WIN,LOSS
401767761,Long Island University,Wagner,Wagner @ Long Island University,2025-11-22T17:00:00.000Z,Long Island University,N/A,Wagner (10.0),61.8%,OVER 36.5,76.6%,Wagner,10.0,OVER,36.5,,24,17,WIN,WIN,WIN
401767749,Central Connecticut,Mercyhurst,Mercyhurst @ Central Connecticut,2025-11-22T17:00:00.000Z,Central Connecticut,N/A,Mercyhurst (10.5),56.8%,UNDER 47.5,59.3%,Mercyhurst,10.5,UNDER,47.5,,35,28,WIN,WIN,LOSS
401767591,VMI,Western Carolina,Western Carolina @ VMI,2025-11-22T17:00:00.000Z,Western Carolina,N/A,Western Carolina (-25.5),53.4%,UNDER 63.5,54.0%,Western Carolina,-25.5,UNDER,63.5,,6,48,WIN,WIN,WIN
401756958,Iowa State,Kansas,Kansas @ Iowa State,2025-11-22T17:00:00.000Z,Iowa State,N/A,Iowa State (-3.0),50.5%,UNDER 55.5,50.6%,Iowa State,-3.0,UNDER,55.5,-162.0,38,14,WIN,WIN,WIN
401767718,Merrimack,Fordham,Fordham @ Merrimack,2025-11-22T17:00:00.000Z,Merrimack,N/A,Merrimack (-5.5),51.8%,UNDER 45.5,58.5%,Merrimack,-5.5,UNDER,45.5,,27,26,LOSS,WIN,LOSS
401767708,Yale,Harvard,Harvard @ Yale,2025-11-22T17:00:00.000Z,Harvard,N/A,Yale (6.5),56.3%,OVER 50.5,53.1%,Yale,6.5,OVER,50.5,,45,28,WIN,LOSS,WIN
401767264,Monmouth,UAlbany,UAlbany @ Monmouth,2025-11-22T17:00:00.000Z,Monmouth,N/A,Monmouth (-29.5),55.6%,UNDER 62.5,51.8%,Monmouth,-29.5,UNDER,62.5,,24,31,LOSS,LOSS,WIN
401752909,Northwestern,Minnesota,Minnesota @ Northwestern,2025-11-22T17:00:00.000Z,Northwestern,N/A,Minnesota (4.0),55.9%,OVER 41.0,67.2%,Minnesota,4.0,OVER,41.0,-185.0,38,35,WIN,WIN,WIN
401754606,Wake Forest,Delaware,Delaware @ Wake Forest,2025-11-22T17:00:00.000Z,Wake Forest,N/A,Wake Forest (-17.5),52.6%,UNDER 49.5,51.0%,Wake Forest,-17.5,UNDER,49.5,-1050.0,52,14,WIN,WIN,LOSS
